repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
pandas-dev/pandas,62876,Bump actions/download-artifact from 5 to 6,dependabot[bot],closed,True,"Bumps [actions/download-artifact](https://github.com/actions/download-artifact) from 5 to 6.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/actions/download-artifact/releases"">actions/download-artifact's releases</a>.</em></p>
<blockquote>
<h2>v6.0.0</h2>
<h2>What's Changed</h2>
<p><strong>BREAKING CHANGE:</strong> this update supports Node <code>v24.x</code>. This is not a breaking change per-se but we're treating it as such.</p>
<ul>
<li>Update README for download-artifact v5 changes by <a href=""https://github.com/yacaovsnc""><code>@​yacaovsnc</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/417"">actions/download-artifact#417</a></li>
<li>Update README with artifact extraction details by <a href=""https://github.com/yacaovsnc""><code>@​yacaovsnc</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/424"">actions/download-artifact#424</a></li>
<li>Readme: spell out the first use of GHES by <a href=""https://github.com/danwkennedy""><code>@​danwkennedy</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/431"">actions/download-artifact#431</a></li>
<li>Bump <code>@actions/artifact</code> to <code>v4.0.0</code></li>
<li>Prepare <code>v6.0.0</code> by <a href=""https://github.com/danwkennedy""><code>@​danwkennedy</code></a> in <a href=""https://redirect.github.com/actions/download-artifact/pull/438"">actions/download-artifact#438</a></li>
</ul>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/danwkennedy""><code>@​danwkennedy</code></a> made their first contribution in <a href=""https://redirect.github.com/actions/download-artifact/pull/431"">actions/download-artifact#431</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/actions/download-artifact/compare/v5...v6.0.0"">https://github.com/actions/download-artifact/compare/v5...v6.0.0</a></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/actions/download-artifact/commit/018cc2cf5baa6db3ef3c5f8a56943fffe632ef53""><code>018cc2c</code></a> Merge pull request <a href=""https://redirect.github.com/actions/download-artifact/issues/438"">#438</a> from actions/danwkennedy/prepare-6.0.0</li>
<li><a href=""https://github.com/actions/download-artifact/commit/815651c680ffe1c95719d0ed08aba1a2f9d5c177""><code>815651c</code></a> Revert &quot;Remove <code>github.dep.yml</code>&quot;</li>
<li><a href=""https://github.com/actions/download-artifact/commit/bb3a066a8babc8ed7b3e4218896c548fe34e7115""><code>bb3a066</code></a> Remove <code>github.dep.yml</code></li>
<li><a href=""https://github.com/actions/download-artifact/commit/fa1ce46bbd11b8387539af12741055a76dfdf804""><code>fa1ce46</code></a> Prepare <code>v6.0.0</code></li>
<li><a href=""https://github.com/actions/download-artifact/commit/4a24838f3d5601fd639834081e118c2995d51e1c""><code>4a24838</code></a> Merge pull request <a href=""https://redirect.github.com/actions/download-artifact/issues/431"">#431</a> from danwkennedy/patch-1</li>
<li><a href=""https://github.com/actions/download-artifact/commit/5e3251c4ff5a32e4cf8dd4adaee0e692365237ae""><code>5e3251c</code></a> Readme: spell out the first use of GHES</li>
<li><a href=""https://github.com/actions/download-artifact/commit/abefc31eafcfbdf6c5336127c1346fdae79ff41c""><code>abefc31</code></a> Merge pull request <a href=""https://redirect.github.com/actions/download-artifact/issues/424"">#424</a> from actions/yacaovsnc/update_readme</li>
<li><a href=""https://github.com/actions/download-artifact/commit/ac43a6070aa7db8a41e756e7a2846221edca7027""><code>ac43a60</code></a> Update README with artifact extraction details</li>
<li><a href=""https://github.com/actions/download-artifact/commit/de96f4613b77ec03b5cf633e7c350c32bd3c5660""><code>de96f46</code></a> Merge pull request <a href=""https://redirect.github.com/actions/download-artifact/issues/417"">#417</a> from actions/yacaovsnc/update_readme</li>
<li><a href=""https://github.com/actions/download-artifact/commit/7993cb44e9052f2f08f9b828ae5ef3ecca7d2ac7""><code>7993cb4</code></a> Remove migration guide for artifact download changes</li>
<li>Additional commits viewable in <a href=""https://github.com/actions/download-artifact/compare/v5...v6"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=actions/download-artifact&package-manager=github_actions&previous-version=5&new-version=6)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",2025-10-27 08:17:43+00:00,2025-10-27 17:09:33+00:00,2025-10-27 17:09:33+00:00,3,3,1,1,0,0
pandas-dev/pandas,62875,[DOC] Removing read_html codeblock in the doc that no longer works,SinclairHudson,closed,True,"I couldn't find an alternative to www.sump.org that reflects an HTML request and returns the data as a _table_, So I had to remove this example because it was broken. If anyone knows of such an HTML request reflector equivalent to sump, please let me know. 

- [ ] closes #60705 
- [x] (NA) [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] (NA) All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] (NA) Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions. (NA)
- [x] (NA) Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-27 03:49:34+00:00,2025-10-27 17:28:37+00:00,2025-10-27 17:28:37+00:00,1,46,1,1,1,0
pandas-dev/pandas,62874,DOC: Replace @doc decorator with inline docstrings for RangeIndex,heoh,closed,True,"- [x] This is part of fix for issue #62437
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

### Description

- Replace `@doc` decorator with inlined docstrings for `RangeIndex.get_loc`, `RangeIndex.__iter__`, `RangeIndex._shallow_copy`, `RangeIndex.copy`. (a548b8454bc55e0db162157009ddece68bfb46f1)
- Remove `doc` import.
- Modify the contents of inherited docstrings to match RangeIndex.
",2025-10-27 00:27:06+00:00,2025-10-27 17:31:50+00:00,2025-10-27 17:31:50+00:00,108,5,1,2,1,0
pandas-dev/pandas,62873,"BUG: bdate_range with ""cbh"" fails",natmokval,closed,True,"- [x] closes #62849
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added an entry in the latest `doc/source/whatsnew/v3.0.0.rst` file.

we deprecated the frequency ""CBH"" in favor of ""cbh"". Now bdate_range raises for both ""CBH"" and ""cbh"". Corrected the bdate_range to work on ""cbh"".",2025-10-26 22:44:53+00:00,2025-11-03 15:42:17+00:00,2025-11-03 15:42:17+00:00,39,3,3,5,5,4
pandas-dev/pandas,62872,BUG: use arrow backend for digits references in `str.replace`,Alvaro-Kothe,closed,True,"- [x] closes #62653 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

---

I also had to update some tests, because PyArrow replacement differs from python `re` module, where in `re`, if you use a reference with another digit (e.g., `\10`) it is considered invalid. In PyArrow, it's considered reference + literal.

Additionally, I could only reproduce the error reported in #62653 when converting with `.convert_dtypes(dtype_backend=""pyarrow"")`, constructing the series with an arrow dtype didn't reproduce.",2025-10-26 22:30:58+00:00,2025-10-27 17:36:40+00:00,2025-10-27 17:36:40+00:00,73,9,4,7,1,1
pandas-dev/pandas,62869,REF: move string arithmetic tests to tests.arithmetic.test_string,jbrockmendel,closed,True,Ensures that these tests are parametrized over all our string dtypes.,2025-10-26 19:09:07+00:00,2025-10-27 17:38:36+00:00,2025-10-27 17:38:35+00:00,312,268,5,2,1,0
pandas-dev/pandas,62868,TST: ensuring bins in cut during tiling are predictably small,Nikhil-Narayanan,closed,True,"- [x] works towards #58517 
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 18:42:21+00:00,2025-10-29 16:50:56+00:00,2025-10-29 16:50:56+00:00,16,0,1,2,2,2
pandas-dev/pandas,62866,Remove downcast argument from resample.interpolate,phofl,closed,True,"- [x] closes #62846 (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 18:37:08+00:00,2025-10-27 17:44:21+00:00,2025-10-27 17:44:21+00:00,2,10,2,1,1,0
pandas-dev/pandas,62863,BUG: fix polluted window in skewness computation,Alvaro-Kothe,closed,True,"- [x] closes #47461 (Replace xxxx with the GitHub issue number)
- [x] xref #61416
- [x] xref #59715
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

---

This PR changes the algorithm used to compute the skewness. Previously, the algorithm used computed the summation of $X^{3}$, $X^{2}$, and $X$, and used kahan summation for stability. The problem is that $EX^3$ - $(EX)^3$ can suffer heavilly from catastrophic cancellation.

Now, it uses a Welford-like algorithm to compute up to the 3rd central moment, and continuously check for stability when updating the 3rd central moment, by checking for severe loss of significant digits when updating its value. If it detects a stability problem, it recomputes the window.


## Benchmark

`asv continuous -f 1.1 -E virtualenv:3.13 upstream/main HEAD -b rolling.Methods`

| Change   | Before [ea75dd7b] <main>   | After [488e99e5] <fix/polluted-window-skew>   |   Ratio | Benchmark (Parameter)                                                        |
|----------|----------------------------|-----------------------------------------------|---------|------------------------------------------------------------------------------|
| -        | 1.41±0.01ms                | 1.21±0.01ms                                   |    0.86 | rolling.Methods.time_method('DataFrame', ('expanding', {}), 'float', 'skew') |
| -        | 1.45±0.01ms                | 1.24±0.01ms                                   |    0.86 | rolling.Methods.time_method('DataFrame', ('expanding', {}), 'int', 'skew')   |
| -        | 1.41±0ms                   | 1.22±0.03ms                                   |    0.86 | rolling.Methods.time_method('Series', ('expanding', {}), 'int', 'skew')      |
| -        | 1.39±0.01ms                | 1.18±0.08ms                                   |    0.85 | rolling.Methods.time_method('Series', ('expanding', {}), 'float', 'skew')    |

> [!NOTE]
> The performance increase is mainly due to the fact that it didn't have to recompute the window. This change can have a worse case scenario of $O(n * \text{window\\_size})$",2025-10-26 17:14:45+00:00,2025-11-06 00:06:17+00:00,2025-11-06 00:06:17+00:00,130,110,3,23,5,9
pandas-dev/pandas,62859,Remove ALL gitpod/docker/devcontainer related files and docs,KevsterAmp,closed,True,"- [x] closes #62429 (Replace xxxx with the GitHub issue number)
- [x] closes #47790 (Replace xxxx with the GitHub issue number)
- [x] closes #55170 (Replace xxxx with the GitHub issue number)
- [x] closes #55214 (Replace xxxx with the GitHub issue number)
- [x] closes #59459 (Replace xxxx with the GitHub issue number)
- [x] closes #62429 (Replace xxxx with the GitHub issue number)
- [x] closes #54862 (Replace xxxx with the GitHub issue number)


- [ ] ~Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature~
- [ ] ~All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).~
- [ ] ~Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.~
- [ ] ~Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.~
",2025-10-26 06:25:25+00:00,2025-11-07 17:53:30+00:00,2025-11-07 17:53:30+00:00,1,680,22,9,4,0
pandas-dev/pandas,62857,STY: add strict in zip on test_frame_subplots.py,llayague,closed,True,"- [x] xref #62434 (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 05:20:17+00:00,2025-10-27 20:25:04+00:00,2025-10-27 20:25:04+00:00,1,1,1,1,1,0
pandas-dev/pandas,62856,TST : Removed ensure_clean from test_common_basic.py #62425,Jericho0912,closed,True,"- [x] Assists #62435 in removing ensure_clean from test_common_basic.py
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 04:45:12+00:00,2025-10-27 20:27:28+00:00,2025-10-27 20:27:28+00:00,21,22,1,2,1,0
pandas-dev/pandas,62855,BUG: read_csv skipping a line with double quotes,georginas05,closed,True,"- [x] closes #62739 
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/v3.0.0.rst` file if fixing a bug or adding a new feature.

This is an edit to an existing branching statement inside `python_parser.py` and is fixed for the Python engine.",2025-10-26 04:24:33+00:00,2025-11-04 13:00:30+00:00,2025-11-04 13:00:30+00:00,51,0,3,13,3,5
pandas-dev/pandas,62854,STY: changed the strict value to True,e-raine,closed,True,"- [x] xref #62434 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 04:04:18+00:00,2025-10-27 20:31:56+00:00,2025-10-27 20:31:56+00:00,7,5,1,1,2,0
pandas-dev/pandas,62853,DOC: Clarify groupby axis operations,justmhie,closed,True,"…ference

This commit addresses issue #56397 by removing outdated references to ""the selected axis"" in groupby documentation and clarifying that:

1. DataFrame.groupby() always operates along axis 0 (rows)
2. The axis parameter was removed in pandas 3.0
3. To group by columns, users must transpose the DataFrame first

Changes:
- Updated API reference docstring in DataFrame.groupby() to replace ""selected axis"" with ""number of rows""
- Enhanced user guide to explicitly state groupby operates on axis 0
- Added note explaining the removal of the axis parameter and the need to use .T for column-wise grouping

Fixes #56397

- [ ] closes #xxxx (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 03:34:56+00:00,2025-11-02 12:44:52+00:00,2025-11-02 12:44:52+00:00,2,2,2,4,3,4
pandas-dev/pandas,62852,STY: use strict zip in `pandas/tests/window`,zorexsalvo,closed,True,"- [x] closes #62434 (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-26 02:22:43+00:00,2025-10-29 17:01:07+00:00,2025-10-29 17:01:07+00:00,12,12,4,3,1,7
pandas-dev/pandas,62850,BUG: freq invalidation in DatetimeIndex.where,jbrockmendel,closed,True,"- [x] closes #24555 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-25 21:57:18+00:00,2025-10-27 20:49:15+00:00,2025-10-27 20:49:14+00:00,21,4,3,2,1,2
pandas-dev/pandas,62848,BUG: Handle non-dict items in json_normalize with max_level,parthava-adabala,closed,True,"- [x] closes #62829
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions. (No new arguments were added)
- [x] Added an entry in the latest `doc/source/whatsnew/v3.0.0.rst` file if fixing a bug or adding a new feature.

This PR fixes a bug in pd.json_normalize where an AttributeError was raised if max_level was set to an integer and the input data contained NaN or other non-dict items.

The fix involves two parts:
 - Updating the if any(...) check in json_normalize to correctly trigger nested_to_record.
 - Adding a check inside nested_to_record to handle non-dict items (like nan) by treating them as empty dicts, which prevents the AttributeError.
",2025-10-25 21:51:48+00:00,2025-11-04 18:03:18+00:00,2025-11-04 18:03:18+00:00,19,0,3,3,3,8
pandas-dev/pandas,62847,DEPR: inplace keyword in interpolate.resample,jbrockmendel,closed,True,"- [x] closes #58690 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-25 21:28:05+00:00,2025-10-27 22:47:49+00:00,2025-10-27 22:47:49+00:00,37,5,3,2,1,0
pandas-dev/pandas,62845,FIX: Two superfluous backticks.,JulienPalard,closed,True,"A future version of sphinxlint will spot that.

",2025-10-25 21:11:46+00:00,2025-10-27 20:40:42+00:00,2025-10-27 20:40:41+00:00,2,2,1,1,0,0
pandas-dev/pandas,62844,Warn on no-op rounding for datetimelike dtypes,jbrockmendel,closed,True,"- [x] closes #57781 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-25 21:11:31+00:00,2025-10-27 20:42:36+00:00,2025-10-27 20:42:36+00:00,26,4,4,1,1,0
pandas-dev/pandas,62843,DEPR/BUG: Do not ignore sort in concat for DatetimeIndex,rhshadrach,closed,True,"- [x] closes #57335 (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

Continuation of #62752

There are three things I'd like to accomplish here:

1. Users passing `sort=False` get an unsorted result. This is a bug and should be fixed without deprecation.
2. Users not specifying `sort` do not get a change in behavior, but will get warned when enforcing the deprecation will change behavior.
3. Changing behavior of sort here with pandas' internal usage of `concat` does not break user code.

It seems (3) will be very hard to ascertain. There are many places where `concat` is used without specifying `sort` but (a) the index cannot be Datetime or (b) alignment has already been done so `sort` has no impact. I plan to take a deeper look into internal usage to see if this deprecation can impact other parts of the API, I've so far only found one in groupby.shift that I think we can call a bug.

To accomplish these, it seems to me that we need to do a somewhat expensive check to see if not sorting impacts the result as otherwise users will get many spurious warnings.",2025-10-25 20:45:04+00:00,2025-11-05 18:31:51+00:00,2025-11-05 18:31:51+00:00,245,23,13,14,5,11
pandas-dev/pandas,62842,BUG: Validate numeric_only parameter in groupby aggregations,Zrahay,closed,True,"- [x] closes #62778
- [x] Tests added and passed (https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All code checks passed (https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit)
- [ ] Added type annotations (https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

## Description

This PR fixes issue #62778 where `groupby` aggregation methods (like `mean()`, `sum()`, `std()`, etc.) were incorrectly accepting non-boolean values for the `numeric_only` parameter.

### Problem
The `numeric_only` parameter was only being checked for truthiness/falsiness, allowing invalid inputs like lists, strings, or integers to be passed without raising an error.

### Solution
- Added explicit type validation in `_cython_agg_general()` method in `pandas/core/groupby/groupby.py`
- Raises `ValueError` with message ""numeric_only accepts only Boolean values"" when a non-boolean value is provided
- Added comprehensive test case in `pandas/tests/groupby/test_reductions.py`

### Example

**Before (incorrect behavior):**
```python
import pandas as pd
df = pd.DataFrame({""A"": range(5), ""B"": range(5)})
df.groupby([""A""]).mean([""B""]) 
```

**After (correct behavior):**
```python
df.groupby([""A""]).mean([""B""]) 
```

**Valid usage still works:**
```python
df.groupby([""A""]).mean()  # Works
df.groupby([""A""]).mean(numeric_only=True)  
df.groupby([""A""]).mean(numeric_only=False) 
```",2025-10-25 20:43:06+00:00,2025-10-27 20:27:37+00:00,2025-10-27 20:27:37+00:00,22,3,3,8,9,13
pandas-dev/pandas,62841,Warn when unit keyword is ignored,jbrockmendel,closed,True,"- [x] closes #53198 (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
",2025-10-25 18:24:47+00:00,2025-10-27 20:50:42+00:00,2025-10-27 20:50:42+00:00,49,7,8,2,1,0
pandas-dev/pandas,62839,PERF: Assign unique for monotonic but not strictly monotonic index,rhshadrach,closed,True,"- [ ] closes #xxxx (Replace xxxx with the GitHub issue number)
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.

Noticed this while working on #62752. We can conclude an index is not unique if it is monotonic but not strictly so.",2025-10-25 13:13:09+00:00,2025-10-25 17:37:44+00:00,2025-10-25 17:37:44+00:00,3,0,1,1,1,0
