repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
tensorflow/tensorflow,103578,PR #33505: [XLA:GPU] Dump command buffer contents to folder specified by --xla-dump-to through dump.h,copybara-service[bot],closed,True,"PR #33505: [XLA:GPU] Dump command buffer contents to folder specified by --xla-dump-to through dump.h

Imported from GitHub PR https://github.com/openxla/xla/pull/33505

📝 Summary of Changes
This PR migrates the command buffer content's dump through dump.h 

Copybara import of the project:

--
0b870f229a40435766613743d47f274e06af4763 by Shawn Wang <shawnw@nvidia.com>:

Dump command buffer contents to folder specified by --xla-dump-to through dump.h

--
123c2541701f4d65771b522fbb68e1e0edb7a6e4 by Shawn Wang <shawnw@nvidia.com>:

clang format fix

Merging this change closes #33505

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/33505 from shawnwang18:shawnw/stringfy_cmd_buffer 123c2541701f4d65771b522fbb68e1e0edb7a6e4
",2025-11-05 09:02:47+00:00,2025-11-05 09:50:44+00:00,2025-11-05 09:50:44+00:00,41,8,8,1,0,0
tensorflow/tensorflow,103575,Preserve tmpdir for rocm. Fixes build for certain docker setups that don't have standard tmpdir locations,copybara-service[bot],closed,True,"Preserve tmpdir for rocm. Fixes build for certain docker setups that don't have standard tmpdir locations
",2025-11-05 05:51:02+00:00,2025-11-05 23:42:20+00:00,2025-11-05 23:42:20+00:00,9,0,2,1,0,0
tensorflow/tensorflow,103572,Automated Code Change,copybara-service[bot],closed,True,"Automated Code Change
",2025-11-05 05:00:28+00:00,2025-11-06 04:40:48+00:00,2025-11-06 04:40:48+00:00,71,6,16,1,0,0
tensorflow/tensorflow,103570,Automated Code Change,copybara-service[bot],closed,True,"Automated Code Change
",2025-11-05 04:58:42+00:00,2025-11-08 06:14:21+00:00,2025-11-08 06:14:21+00:00,0,1,1,1,0,0
tensorflow/tensorflow,103563,Refactor `tsl::numbers` to use `absl::StrAppendFormat` and improve negative number handling.,copybara-service[bot],closed,True,"Refactor `tsl::numbers` to use `absl::StrAppendFormat` and improve negative number handling.

This change replaces usages of `Appendf` with `absl::StrAppendFormat` and updates includes. It also refactors `HumanReadableNum` and `HumanReadableNumBytes` to handle negative inputs, including `std::numeric_limits<int64_t>::min()`, by converting to `uint64_t` for magnitude calculations and prepending a negative sign. The special case for `kint64min` in `HumanReadableNumBytes` is removed, and the output is now a properly formatted byte string.
",2025-11-05 04:20:05+00:00,2025-11-06 06:45:31+00:00,2025-11-06 06:45:31+00:00,33,35,2,1,0,0
tensorflow/tensorflow,103561,Add missing buffer holds for raw buffer transfers.,copybara-service[bot],closed,True,"Add missing buffer holds for raw buffer transfers.
",2025-11-05 04:14:30+00:00,2025-11-05 04:50:51+00:00,2025-11-05 04:50:51+00:00,2,0,1,1,0,0
tensorflow/tensorflow,103558,Automated Code Change,copybara-service[bot],closed,True,"Automated Code Change
",2025-11-05 03:36:41+00:00,2025-11-05 07:08:31+00:00,2025-11-05 07:08:30+00:00,1,1,1,1,0,0
tensorflow/tensorflow,103557,[xla:cpu] Move GetDeviceOrdinal to cpu_executable,copybara-service[bot],closed,True,"[xla:cpu] Move GetDeviceOrdinal to cpu_executable

Preparing for removing mostly unused cpu_runtime.h
",2025-11-05 03:26:12+00:00,2025-11-05 17:06:20+00:00,2025-11-05 17:06:19+00:00,11,39,4,1,0,0
tensorflow/tensorflow,103554,[xla:cpu] Move BuiltinDefinitionGenerator to backends/cpu/codegen,copybara-service[bot],closed,True,"[xla:cpu] Move BuiltinDefinitionGenerator to backends/cpu/codegen

Rename RuntimeSymbolGenerator to BuiltinDefinitionGenerator to better reflect what it is doing in our compilation pipeline.
",2025-11-05 03:10:11+00:00,2025-11-05 06:57:30+00:00,2025-11-05 06:57:30+00:00,53,44,9,1,0,0
tensorflow/tensorflow,103551,Replace `ValidateSingleDimensionAxes` with `ValidateSpanOfAxes`.,copybara-service[bot],closed,True,"Replace `ValidateSingleDimensionAxes` with `ValidateSpanOfAxes`.
",2025-11-05 01:10:22+00:00,2025-11-06 05:34:38+00:00,2025-11-06 05:34:37+00:00,28,70,5,1,0,0
tensorflow/tensorflow,103550,Fix tests that become flaky when you insert delays after buffer creation for robustness testing.,copybara-service[bot],closed,True,"Fix tests that become flaky when you insert delays after buffer creation for robustness testing.

I believe it has to do with BufferFromHostBuffer results need to be blocked on
before destroying because they don't provide on_done callbacks. An alternative
fix could be to make shared_ptrs to the host data and capture that in the
on_done callback.
",2025-11-05 00:45:21+00:00,2025-11-05 01:30:12+00:00,2025-11-05 01:30:12+00:00,8,1,2,1,0,0
tensorflow/tensorflow,103549,Enable bf16 dots in YNNPACK by default,copybara-service[bot],closed,True,"Enable bf16 dots in YNNPACK by default
",2025-11-05 00:23:15+00:00,2025-11-06 19:30:15+00:00,2025-11-06 19:30:15+00:00,1,3,1,1,0,0
tensorflow/tensorflow,103547,[ReplicaGroupV3][Validation] add CanCoexistWithoutOverlap function which is more efficient check of (cancoexist && !overlaps),copybara-service[bot],closed,True,"[ReplicaGroupV3][Validation] add CanCoexistWithoutOverlap function which is more efficient check of (cancoexist && !overlaps)
",2025-11-04 23:47:47+00:00,2025-11-06 00:57:14+00:00,2025-11-06 00:57:14+00:00,68,2,3,1,0,0
tensorflow/tensorflow,103546,[xla:cpu] Delete runtime_fp16 library,copybara-service[bot],closed,True,"[xla:cpu] Delete runtime_fp16 library
",2025-11-04 22:50:09+00:00,2025-11-05 00:43:24+00:00,2025-11-05 00:43:24+00:00,0,206,3,1,0,0
tensorflow/tensorflow,103545,[xla:cpu] Delete runtime_pow library,copybara-service[bot],closed,True,"[xla:cpu] Delete runtime_pow library
",2025-11-04 22:49:36+00:00,2025-11-05 03:11:18+00:00,2025-11-05 03:11:18+00:00,0,78,3,1,0,0
tensorflow/tensorflow,103544,"Disable asan,msan targets for TAP CI.",copybara-service[bot],closed,True,"Disable asan,msan targets for TAP CI.
",2025-11-04 22:49:17+00:00,2025-11-06 23:49:00+00:00,2025-11-06 23:49:00+00:00,3,0,2,1,0,0
tensorflow/tensorflow,103542,Pathways status_annotator_util: Group by stack traces and sort.,copybara-service[bot],closed,True,"Pathways status_annotator_util: Group by stack traces and sort.
",2025-11-04 22:01:24+00:00,2025-11-04 23:51:19+00:00,2025-11-04 23:51:19+00:00,216,34,7,1,0,0
tensorflow/tensorflow,103540,Update rules_ml_toolchain to version with nvcc wrapper get_option fix.,copybara-service[bot],closed,True,"Update rules_ml_toolchain to version with nvcc wrapper get_option fix.
",2025-11-04 20:20:48+00:00,2025-11-04 22:08:20+00:00,2025-11-04 22:08:20+00:00,9,9,3,1,0,0
tensorflow/tensorflow,103537,Replace custom alpha/alphanum checks with Abseil functions and use standard integer types.,copybara-service[bot],closed,True,"Replace custom alpha/alphanum checks with Abseil functions and use standard integer types.

This change replaces `IsAlpha` and `IsAlphaNum` with `absl::ascii_isalpha` and `absl::ascii_isalnum`, respectively. It also updates `tensorflow::int*` and `tensorflow::uint*` types to their standard `*_t` equivalents (e.g., `int8_t`, `uint32_t`). Additionally, `absl::StrAppend` is used for string building within a loop.
",2025-11-04 19:15:09+00:00,2025-11-04 21:55:08+00:00,2025-11-04 21:55:08+00:00,12,17,1,1,0,0
tensorflow/tensorflow,103535,[xla:cpu] Copy service/cpu/runtime_fp16 to cpu/codegen/builtin_fp16,copybara-service[bot],closed,True,"[xla:cpu] Copy service/cpu/runtime_fp16 to cpu/codegen/builtin_fp16
",2025-11-04 19:02:40+00:00,2025-11-04 22:48:08+00:00,2025-11-04 22:48:08+00:00,200,2,5,1,0,0
tensorflow/tensorflow,103530,[xla:cpu] Fix chromiumos build,copybara-service[bot],closed,True,"[xla:cpu] Fix chromiumos build
",2025-11-04 16:19:48+00:00,2025-11-04 17:13:18+00:00,2025-11-04 17:13:18+00:00,8,3,1,1,0,0
tensorflow/tensorflow,103527,PR #32934: [XLA:CPU][oneDNN] Fix failing oneDNN tests and F16 regressions,copybara-service[bot],closed,True,"PR #32934: [XLA:CPU][oneDNN] Fix failing oneDNN tests and F16 regressions

Imported from GitHub PR https://github.com/openxla/xla/pull/32934

This PR addresses the side effects of a previous XLA commit (https://github.com/openxla/xla/commit/bd3f15e30fd588a53c8d7a594bafaa34d4f4adb5) that prevented any fusions for oneDNN F16 custom calls. In particular, this PR:
1. Expands the type promotion condition to include checks for oneDNN CCs too.
2. Use oneDNN float support for both oneDNN CCs and graph based execution.
Copybara import of the project:

--
00c688e5c73b802591f6266e46e264acc6ab3052 by Akhil Goel <akhil.goel@intel.com>:

Initial commit

--
e74b6f19977e6095e312707f48b13dc7e1f9ea43 by Akhil Goel <akhil.goel@intel.com>:

Address review comment

Merging this change closes #32934

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/32934 from Intel-tensorflow:akhil/modify_change_op_type_condition e74b6f19977e6095e312707f48b13dc7e1f9ea43
",2025-11-04 15:44:50+00:00,2025-11-07 11:28:14+00:00,2025-11-07 11:28:15+00:00,6,3,2,1,0,0
tensorflow/tensorflow,103526,PR #32800: [XLA:CPU][oneDNN] Undo proto workarounds after switching to thunks based execution,copybara-service[bot],closed,True,"PR #32800: [XLA:CPU][oneDNN] Undo proto workarounds after switching to thunks based execution

Imported from GitHub PR https://github.com/openxla/xla/pull/32800

This PR removes the proto workarounds that were added to make the code work with the legacy runtime. Specifically, it undoes:
1. Using 1-based indexing for proto repeated fields.
2. Type punning for floats.

Copybara import of the project:

--
21c6726ba769ffa28fcf16242927b7aeda21eed7 by Akhil Goel <akhil.goel@intel.com>:

Undo proto workarounds

Merging this change closes #32800

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/32800 from Intel-tensorflow:akhil/proto_change 21c6726ba769ffa28fcf16242927b7aeda21eed7
",2025-11-04 15:42:17+00:00,2025-11-04 17:22:56+00:00,2025-11-04 17:22:56+00:00,40,61,6,1,0,0
tensorflow/tensorflow,103524,PR #33464: Add a new version of ShapeUtil::ByteStrides() and fix its use in the GPU compiler.,copybara-service[bot],closed,True,"PR #33464: Add a new version of ShapeUtil::ByteStrides() and fix its use in the GPU compiler.

Imported from GitHub PR https://github.com/openxla/xla/pull/33464

📝 Summary of Changes
Disable incorrect GPU copy fusions on packed sub-byte types using incorrect stride calculations.
Multiple uses in PJRT rely on the existing behavior of ByteStrides() which ignores element_size_in_bits - this is now called UnpackedByteStrides().

🎯 Justification
Fixes GPU DynamicMemcpyFusion which relies on ByteStrides().

🚀 Kind of Contribution
🐛 Bug Fix

🧪 Unit Tests:
Yes.

🧪 Execution Tests:
No.
Copybara import of the project:

--
e54830e71c9dbf88b0f4613323ec964ec16bbbd9 by Ilia Sergachev <isergachev@nvidia.com>:

Add a new version of ShapeUtil::ByteStrides() and fix its use in the GPU compiler.

Disable incorrect GPU copy fusions on packed sub-byte types using
incorrect stride calculations.

--
7947ec3fbb9aec276d22da664110d88c95e87f91 by Ilia Sergachev <isergachev@nvidia.com>:

Address review comment.

Merging this change closes #33464

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/33464 from openxla:byte_strides 7947ec3fbb9aec276d22da664110d88c95e87f91
",2025-11-04 14:36:33+00:00,2025-11-04 16:37:43+00:00,2025-11-04 16:37:43+00:00,105,56,11,1,0,0
tensorflow/tensorflow,103523,Clean up includes in `gpu_compiler` and `dump`,copybara-service[bot],closed,True,"Clean up includes in `gpu_compiler` and `dump`
",2025-11-04 14:28:06+00:00,2025-11-04 16:16:30+00:00,2025-11-04 16:16:29+00:00,9,12,6,1,0,0
tensorflow/tensorflow,103522,Fix template specialization for ROCM sort kernels,copybara-service[bot],closed,True,"Fix template specialization for ROCM sort kernels

Extra qualifications for template specializiations used to work in older versions of clang but don't work in newer versions anymore. I believe this is why this code was submitted as-is in the first place.
",2025-11-04 13:53:31+00:00,2025-11-04 15:40:09+00:00,2025-11-04 15:40:08+00:00,2,2,1,1,0,0
tensorflow/tensorflow,103521,[XLA:GPU] Trigger a crash if nan_counter check was requested,copybara-service[bot],closed,True,"[XLA:GPU] Trigger a crash if nan_counter check was requested

The kernel could be unstable and produce NaN values.
When one want to detect such cases they need to set the flag xla_gpu_experimental_enable_nan_counter_on_thunks to true. 
In this case the counter for NaN values will be triggered
and if there is any then the execution will be crashed.
",2025-11-04 13:47:50+00:00,2025-11-05 11:30:22+00:00,2025-11-05 11:30:22+00:00,139,52,14,1,0,0
tensorflow/tensorflow,103520,[xla:gpu] Migrate Triton tests to use `__triton_nested_gemm_fusion`.,copybara-service[bot],closed,True,"[xla:gpu] Migrate Triton tests to use `__triton_nested_gemm_fusion`.

The legacy emitter code path is deprecated and will be removed.

This change updates various Triton-related tests to use the new `__triton_nested_gemm_fusion` kind, which involves structuring the HLO with nested fusions for the LHS and RHS of the dot operation. The backend configurations are updated to use `block_level_fusion_config` with `output_tiles` instead of the deprecated `triton_gemm_config`. Several previously disabled tests are re-enabled as part of this migration.
",2025-11-04 13:24:17+00:00,2025-11-04 17:02:37+00:00,2025-11-04 17:02:36+00:00,219,141,5,1,0,0
tensorflow/tensorflow,103519,Pass allocation info to `InterpreterBuilder` in `InterpreterCreateWithOpResolver`.,copybara-service[bot],closed,True,"Pass allocation info to `InterpreterBuilder` in `InterpreterCreateWithOpResolver`.
",2025-11-04 13:04:20+00:00,2025-11-05 13:19:28+00:00,2025-11-05 13:19:28+00:00,3,1,2,1,0,0
tensorflow/tensorflow,103518,[XLA:GPU] Remove suffix argument from template definition macro.,copybara-service[bot],closed,True,"[XLA:GPU] Remove suffix argument from template definition macro.

It is unused.
",2025-11-04 12:54:00+00:00,2025-11-04 13:49:04+00:00,2025-11-04 13:49:04+00:00,29,29,1,1,0,0
tensorflow/tensorflow,103517,[XLA:GPU][XTile] Add support to emit 0D tensor constants in the tiled emitter.,copybara-service[bot],closed,True,"[XLA:GPU][XTile] Add support to emit 0D tensor constants in the tiled emitter.

One of a chain of commits to remove the special casing for 0D tensors so that the triton specific requirement is moved to the lowering stage, e.g. the upcoming XTile::CPU backend doesn't have such a requirement, and consistently using tensors makes it simpler.
",2025-11-04 12:14:09+00:00,2025-11-06 14:25:34+00:00,2025-11-06 14:25:33+00:00,51,69,6,1,0,0
tensorflow/tensorflow,103516,[XLA:GPU][XTile] Always pass tensors in the values map in the tiled emitter.,copybara-service[bot],closed,True,"[XLA:GPU][XTile] Always pass tensors in the values map in the tiled emitter.
",2025-11-04 12:12:23+00:00,2025-11-05 13:55:39+00:00,2025-11-05 13:55:39+00:00,41,43,3,1,0,0
tensorflow/tensorflow,103513,[XLA:GPU][XTile] Finalize removal of ScalarOrTensor.,copybara-service[bot],closed,True,"[XLA:GPU][XTile] Finalize removal of ScalarOrTensor.

The (almost*) final commit to remove the special casing for 0D tensors so that the triton specific requirement is moved to the lowering stage, e.g. the upcoming XTile::CPU backend doesn't have such a requirement, and consistently using tensors makes it simpler.

*The almost is because we still have to handle the special case for dot but this will soon be migrated to stable hlo.

Reverts c963ecc3131a1726b2e604766b2b416368031fb2
",2025-11-04 12:10:07+00:00,2025-11-06 15:48:47+00:00,2025-11-06 15:48:47+00:00,35,119,3,1,0,0
tensorflow/tensorflow,103512,"[XLA:GPU][XTile] Support 0D tensors in emitting transpose, bitcast, broadcast and dot helpers.",copybara-service[bot],closed,True,"[XLA:GPU][XTile] Support 0D tensors in emitting transpose, bitcast, broadcast and dot helpers.
",2025-11-04 12:07:46+00:00,2025-11-05 12:07:44+00:00,2025-11-05 12:07:43+00:00,107,119,1,1,0,0
tensorflow/tensorflow,103511,PR #32812: [XLA:CPU] Add support for riscv64,copybara-service[bot],closed,True,"PR #32812: [XLA:CPU] Add support for riscv64

Imported from GitHub PR https://github.com/openxla/xla/pull/32812

Co-author: @kxxt

📝 Summary of Changes:

This pull request adds support for RISC-V 64 architecture across the build system, code generation, and Python packaging infrastructure.

🎯 Justification:

The changes ensure that riscv64 is recognized as a valid target in Bazel build configurations, LLVM toolchain selection, Python manylinux compliance checks, and related tests and patches. This allows the project to build and test components for riscv64 alongside other supported architectures.

🚀 Kind of Contribution: ✨ New Feature


Copybara import of the project:

--
0d02393a6335fb43d67678d0cd15d671e77dc089 by gns <root@infi.wang>:

[XLA:CPU] Add support for riscv64

Co-authored-by: Levi Zim <rsworktech@outlook.com>

--
5d95fb479e45524299ff4193b99bb4db0d74483b by gns <root@infi.wang>:

Refresh `rules_python` riscv64 patch

Co-authored-by: Levi Zim <rsworktech@outlook.com>

Merging this change closes #32812

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/32812 from infiWang:riscv64 5d95fb479e45524299ff4193b99bb4db0d74483b
",2025-11-04 11:55:38+00:00,2025-11-05 11:01:44+00:00,2025-11-05 11:01:43+00:00,57,0,12,1,0,0
tensorflow/tensorflow,103510,Introduce NullableShapedSlice,copybara-service[bot],closed,True,"Introduce NullableShapedSlice

`NullableShapedSlice` is a terrible name and a replacement for `std::optional<ShapedSlice>` which is used in a bunch of places.

The main difference is that `NullableShapedSlice` has `ToProto` and `FromProto` functions and is therefore serializable. The type is needed because protobuf doesn't allow optional fields in all cases (thanks protobuf!), therefore we can't always use `optional ShapedSliceProto` to model a `std::optional<ShapedSlice>`.

The change also moves `ShapedSlice` into its own file and adds missing unit tests.
",2025-11-04 11:01:42+00:00,2025-11-04 12:51:25+00:00,2025-11-04 12:51:25+00:00,526,105,20,1,0,0
tensorflow/tensorflow,103508,PR #33513: [docs] note mlir-hlo deprecation,copybara-service[bot],closed,True,"PR #33513: [docs] note mlir-hlo deprecation

Imported from GitHub PR https://github.com/openxla/xla/pull/33513

Closes #33472, by noting that the project will be deprecated.  Will reduce the chance of folk exploring the project without this knowledge. 
Copybara import of the project:

--
f82b0101b6823094c9572d82c0e38d64bd1b7adb by Perry Gibson <perry@gibsonic.org>:

docs: note mlir-hlo deprecation

Merging this change closes #33513

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/33513 from Wheest:pez/mlirHLO f82b0101b6823094c9572d82c0e38d64bd1b7adb
",2025-11-04 10:44:13+00:00,2025-11-04 11:48:21+00:00,2025-11-04 11:48:21+00:00,4,0,1,1,0,0
tensorflow/tensorflow,103507,[XLA:GPU] ThunkBufferDebugPass: implement thunk filtering,copybara-service[bot],closed,True,"[XLA:GPU] ThunkBufferDebugPass: implement thunk filtering

Interpret the values passed via command line flags:

- `--xla_gpu_experimental_thunk_buffer_debug_filter_by_thunk_id_ranges`
- `--xla_gpu_experimental_thunk_buffer_debug_filter_by_profile_annotation_re`

And only instrument thunks that pass all the configured filters.
",2025-11-04 10:34:10+00:00,2025-11-04 11:34:10+00:00,2025-11-04 11:34:10+00:00,332,11,3,1,0,0
